id,title,predicted_category,confidence
111315,《 NBA 2023-24 季後賽第二輪》尼克與溜馬對戰分析：二十年後的宿敵再起,球隊分析,0.7388
104300,完成重建的下一張拼圖 溜馬新秀組合要怎麼選？,球員焦點,0.7386
107765,《小鐵如擬》「真王牌」Tyrese Haliburton降臨？溜馬已站在未來的起點,球員焦點,0.7385
105714,《 2023 籃球世界盃國家隊介紹 》芬蘭：狼群們的沖繩搶灘作戰計畫,歷史與專題,0.7379
107923,《籃球界格鬥大師?》Draymond Green真失控或對未來跨界做準備?,歷史與專題,0.7374
108530,《籃網特寫》高效得分卻一勝難求，Cam Thomas會不會是籃網的未來？,球員焦點,0.7373
117327,NBA》爵士反常求勝，勇士吞敗締造1/1223的慘烈紀錄,賽事戰報,0.7367
109582,雷聲大雨點小的交易，巫師不無小補的重建資產,交易與簽約,0.7363
116530,2025交易截止日 - 騎士可能追逐的潛在目標分析,球員焦點,0.7358
107762,從榜眼到聯盟邊緣！為何 James Wiseman 的NBA生涯會從備受期待到岌岌可危？,球員焦點,0.7355
118701,從達拉斯到洛杉磯，Luka Dončić 噙著淚水說再見,球員焦點,0.7341
109601,【季中交易分析】看似簡單的交易，但實質帶來巨大的影響,球員焦點,0.7339
111702,10位很大機會在休賽期被交易的 NBA 明星球員 (上）,球員焦點,0.7338
109868,雷霆工事中#13－Thank you Poku,球員焦點,0.7322
106441,德國的籃球夢：從 Dirk Nowitzki 到 Dennis Schröder 的傳承,球員焦點,0.7314
112015,舊愛重逢，再見已是對手－獨行俠塞爾提克總冠軍賽預測,球隊分析,0.7313
104678,NBA測試新規則：假摔將成為一種犯規?,歷史與專題,0.731
104643,《湖人休賽季》自由市場前二日簽約回顧--後衛、側翼、中鋒，湖人還缺了什麼?,交易與簽約,0.7308
106100,『KLin 交易雜談』 James Harden 與 Damian Lillard 可能在下賽季被交易嗎?,球員焦點,0.7308
114622,雷霆下賽季的防守可能會是近年來最強之一,球隊分析,0.7308
116116,《2024-25奧蘭多魔術週報》W6—不敗的主場，魔術豪取五連勝,賽事戰報,0.7305
115616,開季的探索：從Sochan和Haliburton說起,球員焦點,0.7302
106715,2023NBA總冠軍賽的革命性衝擊Vol.3——Jokić和Embiid的瑜亮之爭 金塊與76人之間的差距,賽事戰報,0.7298
116917,NBA》Jamal Murray一吐怨氣  金塊輕取獨行俠,球員焦點,0.7296
108829,"奇怪「背傷」, 高掛免戰牌近1/3賽季的Bradley Beal",球員焦點,0.7284
106808,防堵刻意輪休 NBA新規則下的紙牌屋,歷史與專題,0.7284
105808,改變Kevin Durant人生的一年，KD和日本好友伊藤大司的友誼,球員焦點,0.7281
110393,速談交易之後，球季結束之前的2023-24底特律活塞,球員焦點,0.728
104333,《小鐵如擬》藍圖裡的極小縫隙  Draymond Green那些微的異動機會可能發生嗎？,交易與簽約,0.7277
104167,【NBA 熱火vs金塊G5&賽後】老八傳奇最終章：熱血過後，熱火何去何從？,賽事戰報,0.7271
108705,【球場追逐者】鹽湖城聽爵士樂—猶他爵士主場Delta Center開箱,歷史與專題,0.7269
117489,《峰嶺隨筆》或躍在淵，進無咎也：活塞前鋒Ausar Thompson展翅,球員焦點,0.7267
119256,《2025 NBA Playoffs》現代進攻的對決：從溜馬視角看迎戰騎士的次輪系列賽,球隊分析,0.7267
104221,2023選秀前六順位簡評：到底誰是第二名？,球員焦點,0.7265
119943,經過 35 年，「Inside the NBA」走入歷史！,歷史與專題,0.7263
111841,NBA》從落後18分到逆轉聽牌，塞爾提克處處可見的成長,賽事戰報,0.7261
109664,3大於2對吧！黃蜂本季首度二連勝 原來原本那支黃蜂才是聯盟最爛球隊,球隊分析,0.7259
110340,LeBron James：Iverson與Curry是我看球以來，對於籃球最具影響力的球員！,球員焦點,0.7258
109956,《2023-24 RegBulls》西南組交易大限簡評、G41-44 無奈的傷勢再次來襲,交易與簽約,0.7248
107938,《2023-24狼子回頭Vol.3》披著狼皮的貓,球隊分析,0.7246
108644,來自父親的動力 Tyrese Haliburton取得成功的背後力量,球員焦點,0.7238
109155,【肯特時光機 - 回到六年前】接連兩天的噩耗，改變了兩名球員與兩支球隊的命運,球員焦點,0.7238
118021,JJ Redick與Joe Mazzulla的互相尊重 兩位籃球狂熱者的友誼,球員焦點,0.7236
106133,《Fantasy Basketball》2023-24賽季寶藏球員－東區篇,球員焦點,0.7234
105443,歷史終將被推翻 Jaylen Brown不會持續太久的合約紀錄,球員焦點,0.7226
117141,NBA》洛杉磯快艇 2025 交易前導：高不成，低不就的僵局,交易與簽約,0.7215
116415,《小鐵如擬》該回到過去的不是明星賽制  而是明星們的比賽意識,球員焦點,0.7212
118164,《2024-25 NBA》勇士尼克戰：兩周內再次對戰的不同之處,賽事戰報,0.7207
108507,【春少說球】國王在那16年裡，幹過的10件笨事,歷史與專題,0.7197
105446,從推崇到命名 名為「Kobe」的下個世代,球員焦點,0.7196
109737,家學淵源的肯塔基扣將：Jacob Toppin,歷史與專題,0.7196
108046,才開季就開賣？公牛、LaVine何去何從,交易與簽約,0.7195
109312,又一次時代的結束 - 黃蜂送出Terry Rozier展開重整,球員焦點,0.7188
111432,尼克溜馬系列賽G1：互相追逐對手的節奏,賽事戰報,0.7186
105572,2023NBA總冠軍賽的革命性衝擊Vol.1——金塊奪冠象徵小球時代沒落、長人終將復辟？,賽事戰報,0.7184
112585,《 NBA 2024-25》交易分析｜Bridges 交易案的尼克視角,交易與簽約,0.7182
110353,2023-24狼子回頭Vol.9——Ant與他的小球夥伴,球隊分析,0.7175
117366,NBA》爵士罰球給機會  Grayson Allen助太陽死裡逃生逆轉勝,賽事戰報,0.7173
109331,Luka Doncic飆73分衝歷史第四 Devin Booker 62分無奈飲恨,賽事戰報,0.7172
104244,是否該為季後賽失利負責？ Jarrett Allen的領空迷途,球隊分析,0.717
106162,《2023世界盃》「南蘇丹球魂」Luol Deng如何用籃球拯救南蘇丹,歷史與專題,0.7168
107345,【籃球喇低賽】砂礫中找珍珠：FANTASY選秀推薦-東區東南組,球員焦點,0.7166
80501,「NBA狀元的努力」Victor Wembanyama在法國的最後365天（上）－－每天睡滿10小時、籃球優於金錢,球員焦點,0.7165
113499,2024巴黎奧運》霸業的痕跡 美國隊史五大奧運勝差,歷史與專題,0.7164
117444,NBA》休士頓的天花板？ Amen Thompson的火箭時代即將到來,球員焦點,0.716
109294,《小鐵如擬》粗暴開除總教練Adrian Griffin  公鹿對「不容閃失」的宣示,教練與管理層,0.715
106985,【吹密行不行】登登去哪裡？來去Hawaii！,交易與簽約,0.7149
117082,沈寂許久的禁區猛獸——Mark Williams的強勢回歸,選秀觀察,0.7144
107325,跟Victor Oladipo有關的二輪籤有四張耶—雷霆火箭KPJ交易案分析,交易與簽約,0.7143
109528,成為巨星的第一站，Paolo Banchero入選全明星,球員焦點,0.7135
110968,《2024 NBA季後賽分析》洛杉磯湖人——狹路相逢勇者勝,球隊分析,0.7128
111145,《 NBA 2023-24 季後賽》尼克與 76 人第三戰：攻防上的交易與賠率,交易與簽約,0.7125
115783,《小鐵如擬》灣區球迷感動的Klay Thompson之夜  說明情感再濃依舊難以廝守的「二當家」,球員焦點,0.7125
104569,Kyrie Irving 回歸！獨行俠暑假順利開局,交易與簽約,0.7119
108722,尋求升級拼圖，奧蘭多魔術季中交易前瞻,交易與簽約,0.7117
106807,成功的轉型案例 Richard Jefferson如何贏得職涯第二春？,球員焦點,0.7117
104345,十支還在尋求隊史首冠的球隊（西區篇）,球隊分析,0.7115
109008,《2023-24 RegBulls》Game29：牛群上下一心打退湖人雙星,球員焦點,0.7113
111252,《2024 NBA 季後賽第二輪分析》波士頓塞爾提克––克服心魔之後…,球隊分析,0.7113
109772,一年比一年難看的全明星賽，談全明星賽正賽改制,歷史與專題,0.7113
109568,《JGT戰報》寫在50場之後…看似傲視群雄　檢討塞爾提克上半季優缺點,球隊分析,0.7105
110992,《 NBA 湖人季後賽分析》湖人對金塊Game1：不同陣容 不同過程 一樣結果,球隊分析,0.7104
107468,勇士欲奪冠的下個窗口 Jonathan Kuminga不可或缺的重要性,球員焦點,0.7101
116582,NBA》更進一步的思考模式 Jaylen Brown如何在登上巔峰後善用影響力？,球員焦點,0.71
116964,【春少說球】國王艱困的一勝，Christie執教10場小結,賽事戰報,0.7062
105803,《BullsH1T：2023-24》才下牛頭卻上心頭：Wendell Carter Jr,球員焦點,0.7055
107422,十個新賽季別具看頭的對決前東家戲碼（下）,球員焦點,0.7051
109454,NBA明星賽替補名單出爐！Stephen Curry首度從板凳出發、LeBron James再寫紀錄,球員焦點,0.7045
113362,決戰花都  2024巴黎奧運籃球賽程表,歷史與專題,0.7042
119701,《2025 NBA Playoffs》紐約尼克 vs 印第安納溜馬 — 新仇舊恨，宿敵再逢,賽事戰報,0.7041
106707,《綠血烏邦圖》波士頓塞爾提克開季分析 - 長人搭配選擇題,球隊分析,0.704
110581,《NBA奪冠24大教練和致勝50兵法》─ 拿下11座NBA總冠軍的傳奇「禪師」Phil Jackson,歷史與專題,0.7038
109401,修補防守為首要任務 Doc Rivers執教公鹿的第一步,球隊分析,0.7037
109704,《小鐵如擬》回家的「舊愛」  Pascal Siakam與他鍾愛的多倫多,球員焦點,0.7035
106841,波特蘭軍火商——談Lillard三方交易,賽事戰報,0.7031
104226,金塊奪冠10問：丹佛應得的一座冠軍，約基奇會讓中鋒再次洛陽紙貴嗎？,球員焦點,0.703
110637,NBA》能否並存的難題 Jalen Green跟Alperen Sengun的悖論球風如何解？,球員焦點,0.7028
104597,《BullsH1T：2023-24》自由球員市場第一天：超出預期的基本功,交易與簽約,0.7012
107871,《2023-24 RegBulls》Game09：布爾風城不敵比爾太陽,球員焦點,0.7012
104872,Kyrie Irving交易破口的亡羊補牢？三個問題看Grant Williams先簽後換加盟小牛,球員焦點,0.7003
107586,「哈登肥皂劇」落幕  James Harden轉戰快艇重返西區,球員焦點,0.6979
104270,《2023 NBA DRAFT》選前預測分析(下),選秀觀察,0.6948
113326,如果2024 NBA夏季聯賽也有頒獎典禮：Scotty Pippen Jr.的MVP被聯盟偷走？Kevin Knox值得一座東山再起？,球員焦點,0.6947
107689,《2023-24狼子回頭Vol.1》防守龍頭與健康的DPOY,球隊分析,0.6939
108302,23-24 拓荒者：問題本質都是相同的,球隊分析,0.6939
105091,「阿舍哥」Duncan Robinson降臨臺北車站，現場大秀三分及煮乾麵絕技【圖多】,歷史與專題,0.6937
109748,辣個男人持續引航NBA長射程時代: Curry勝、Sabrina超強,歷史與專題,0.6929
119765,眼睜睜看著哈利長成新控球神+率隊衝總冠，當年國王為何會放走Tyrese Haliburton？,交易與簽約,0.6921
114566,為何一名記者退休，會引起 NBA 的震驚？爆料王「沃神」Adrian Wojnarowski,歷史與專題,0.6918
107673,Wemby再次大顯身手，38分10籃板2阻攻助馬刺客場二連勝,球員焦點,0.6913
110872,三年人事幾番新：小牛快艇季後賽首輪前瞻,球隊分析,0.6903
106393,《2023世界盃》來自東歐的黑馬 立陶宛籃球的危險因子,球員焦點,0.6899
110845,終於進入真正的考驗？塞爾提克季後賽前瞻,球員焦點,0.6896
112893,永遠帶著微笑的蜂王 － Kemba Walker,歷史與專題,0.6894
104568,《MVP降臨曼斐斯》-Derrick Rose與Ja Morant的相聚,球員焦點,0.6893
108766,「沒有它，我可能早就不在 NBA 了！」一顆改變 Derrick Rose 籃球生涯的球,球員焦點,0.689
107644,【吹密行不行】大鬍子回鄉記：從兩次洛城F4看快艇四巨頭的成敗,球隊分析,0.6889
112004,職業籃球員只是上班! Nikola Jokic的心之所向：「馬兒」,球員焦點,0.6888
104683,震盪版圖的補強：歷史 6 大 NBA 自由市場贏家,球員焦點,0.6887
116839,NBA》菜鳥中鋒Oso Ighodaro奇兵救駕  太陽逆轉力退黃蜂,球員焦點,0.6877
106254,《2023世界盃》侵略性的領袖氣質 Dennis Schroder與德國的未竟任務,歷史與專題,0.6877
110962,NBA》相似的鏡面 魔術與騎士的季後賽分壘點,球隊分析,0.6875
109616,沒魚至少也是一條大蝦：湖人簽下Dinwiddie,球員焦點,0.6864
110057,屬於溜馬的排位賽-印第安納溜馬季後賽前瞻,球隊分析,0.6859
113577,2024巴黎奧運》還未整合完畢的夢幻隊 現在的美國隊還缺乏什麼？,球隊分析,0.6859
111111,《2024季後賽》-劍與盾共存才能發揮騎士的戰力,賽事戰報,0.6859
110202,【2023-24 NBA賽季隨筆】十年一遇的大年選秀後，年度最佳新秀的熱門人選,球員焦點,0.6853
104440,換隊經驗豐富的大咖球星 盤點CP3的交易歷史,球員焦點,0.685
117474,NBA》來自 Virginia 的「牛奶小生」 淺談 Ty Jerome 本季的成長,球隊分析,0.6848
108637,能回到球場，我就充滿感激－Chet Holmgren,球員焦點,0.6841
109723,《2024 NBA新秀對抗賽賽前分析》天賦爆棚還碰上天使賽程 Pau Gasol戰隊連霸之路一帆風順？,賽事戰報,0.6833
111245,季後賽首輪G5筆記：延續系列賽之後，公鹿能夠越過東區首輪的窄門嗎？,賽事戰報,0.6829
109520,《2023-24 RegBulls》Game50：小白關鍵失誤大逆轉國王成白夢,球隊分析,0.6802
108896,理論與現實的差距——未必成功仍須冒險一試的雙側翼組合,球隊分析,0.6798
104939,Kristaps Porzingis 能夠為塞爾提克帶來什麼？,球員焦點,0.6788
112762,《 NBA 2024-25》自由球員｜Hartenstein 前往雷霆的尼克視角,球員焦點,0.6788
112707,NBA》邁向強權的路徑 灰狼的休季操作空間,球員焦點,0.6779
117431,費城76人「相信過程」的終點到底在哪裡？,球員焦點,0.6779
116340,NBA》降速與失速的一念間 Tyrese Haliburton能如何帶領溜馬飛越低谷,球隊分析,0.6779
108384,尚未看到盡頭曙光 活塞尋求的贏球解答,球隊分析,0.6777
108316,勝場建築師 CP3是如何改造自己待過的六支球隊的？,球員焦點,0.6775
112253,打造傳奇的傳奇：不安於LA　永遠的「Logo Man」Jerry West,歷史與專題,0.6773
107428,《2023-24 開季分析》丹佛金塊——青澀的衛冕者,球員焦點,0.6766
109077,市場上的最大標的物 最適合Pascal Siakam的五個落腳處,球員焦點,0.6759
110997,NBA》牛艇大戰續集 頂尖後場和精英側翼的對決會如何發展？,賽事戰報,0.6753
106058,《2023世界盃》預賽前兩戰共輸62分！找來NBA級歸化球員的中國為何仍瀕臨淘汰邊緣？,球隊分析,0.6737
110818,能夠「拯救籃球」的隱藏寶藏：Aaron Wiggins,球員焦點,0.6728
115705,有Mitchell的球隊都好厲害！｜雷霆工事中#25,賽事戰報,0.6728
104703,《小鐵如擬》Damian Lillard若結束波特蘭時光  只是「忠誠」到底給雙方的下台階,球員焦點,0.6724
107469,值得證明自己需被留下 Tyler Herro能否成為熱火奪冠金鑰？,球員焦點,0.6723
107596,一招天下無敵手 金塊的戰術無解殺招,賽事戰報,0.6712
117760,《2024-25 芝加哥公牛例行賽戰報》G56 尼克戰以及公牛相關球員近況,球隊分析,0.6709
112100,令人失望方面從來都不令人失望：拓荒者賽季總評暨休賽季前瞻,球隊分析,0.6704
117219,小牛置之死地而後生、湖人版本「相信過程」 三個問題看小牛Dončić/AD交易案,交易與簽約,0.6691
107584,《峰嶺隨筆》進擊的數據怪獸：活塞中鋒Jalen Duren將是下一位雙十機器,球員焦點,0.6689
105220,《舊將何在？》騎士 — Mo Williams：出閘之虎,球員焦點,0.6685
105568,贏球加速器 五名能為冠軍帶來幫助的球員,交易與簽約,0.6683
113495,2024巴黎奧運》誰說NBA球員一定最好？ 盤點NBA之外的奧運世界戰力,歷史與專題,0.6665
110612,《NBA 2023-24年度前三隊預測》無分位籃球時代下的產物 MVP落選者的安慰獎,球員焦點,0.6658
111862,安靜卻難以動搖的力量 － Jrue Holiday,球員焦點,0.6637
109759,2024 NBA明星賽次日總評：溜馬把規則徹底玩壞？灌籃大賽評審為何要搞參賽者心態？,歷史與專題,0.6618
108498,在獨行俠退無可退時，從板凳爆發的奇兵！曾被傷病耽誤的天才-Dante Exum,球隊分析,0.6601
113691,2024巴黎奧運》天壤之別的差別 美國男籃3對3為何缺乏競爭力？,歷史與專題,0.6593
113351,《2024巴黎奧運》表現明顯比Anthony Davis更差 為何Joel Embiid仍必須先發？,球隊分析,0.6587
107530,兌現天賦：Wemby的21分12籃板助馬刺取得本季首勝,球員焦點,0.6585
108159,《2023-24狼子回頭Vol.4》Towns與Edwards之間的平衡,球隊分析,0.6572
104601,Tom Thibodeau逆思維挑戰 尼克掌握的成敗,球員焦點,0.6571
106385,《2023-24開季分析》布魯克林籃網——最永恆的幸福就是平凡,球隊分析,0.655
107897,Chris Paul領勇士替補爆發功虧一簣  灰狼「狀元連線」保七連勝,球隊分析,0.6548
108296,從商場鉅子成為「最狂球隊老闆」！Mark Cuban：從不以金錢衡量事情，時間才是最重要的考量,歷史與專題,0.6545
117708,【NBA2024-25】下半季征途已經啟航，季後賽、交易磨合與獎項爭奪的看點蒐羅,球隊分析,0.6543
111383,NBA》被外在因素影響比賽走向？ 哨音造成的季後賽效應,球員焦點,0.6536
105651,履行入行目標 Kyle Kuzma新合約背後的承諾,球員焦點,0.6534
109950,球員卡市場分析：從2021年選秀觀察,歷史與專題,0.6524
109607,矛盾的成就 Doc Rivers 能否整合公鹿成功？,球員焦點,0.6522
115947,NBA》不同心境的「坦克」 暴龍的未來值得期待嗎？,球隊分析,0.6521
107429,《2023-24開季分析》印第安納溜馬——補強缺陷，力拚季後賽,球員焦點,0.6516
109729,冠軍路上的無盡質疑 波士頓塞爾提克 季中觀察,球隊分析,0.6515
118707,NBA》彷彿輪迴的議題 Tom Thibodeau與他的「過度」用兵哲學,球員焦點,0.6508
107352,革命尚未成功 Giannis和Lillard要如何成為絕命拍檔？,球隊分析,0.6507
119659,【NBA24-25:季後賽】新生代門面的龍爭虎鬥，雷霆灰狼西區決賽之前瞻,賽事戰報,0.6496
107879,《LeBron：勒布朗傳》─ 「不是說不會記恨嗎？」雅典奧運坐足冷板凳 新球季對活塞就轟下生涯新高43分,球員焦點,0.6487
101412,《峰嶺隨筆》失之東隅，收之桑榆？Jaden Ivey已成有力持球者！,球員焦點,0.6465
110566,NBA》被終止的計畫 失去存在價值的「引燃隊」,歷史與專題,0.6455
108539,《2023-24 RegBulls》Game21：White 飆分風城吹散水鳥,賽事戰報,0.6451
111311,尼克溜馬系列賽前瞻：潛在的體能對壘,賽事戰報,0.6443
114863,NBA》永不凋謝的手勢 傳奇性的Dikembe Mutombo搖手指,歷史與專題,0.6427
106087,《2023世界盃》奧運銀牌法國為何跌落神壇？Wenbanyama聯手Embiid也難挽救的人才斷層,賽事戰報,0.6422
108363,《2023-24狼子回頭Vol.5》Rudy Gobert又又又拯救了世界,球隊分析,0.6421
111287,《2024 NBA 季後賽第二輪分析》明尼蘇達灰狼──誰才是Tim Connelly最菁英的子弟兵？,球隊分析,0.642
117872,不論是否是聯盟門面，規則演變使每個時代的籃球巨星都值得尊重,歷史與專題,0.6416
105371,膝癢搔背：紐約尼克休季操盤評比,球員焦點,0.6414
113942,2024巴黎奧運》美國隊的下個挑戰 誰會是繼任Steve Kerr的下個總教練人選？,歷史與專題,0.6414
115912,NBA》史無前例，Westbrook寫下生涯第200次大三元！,球員焦點,0.64
105169,Dirk Nowitzki：來自德國的達拉斯傳奇,球員焦點,0.6399
110984,《2024 NBA季後賽東區首輪分析》：波士頓塞爾提克VS邁阿密熱火：宿命般的對決，誰才是挑戰者？,賽事戰報,0.6396
104385,震驚勇迷的一天！新總管 Mike Dunleavy Jr. 在選秀夜的操作,交易與簽約,0.6394
115596,仰望，名為 Vince Carter 的絕世光景,球員焦點,0.6394
107675,Jordan Poole真的這麼惹人厭？「普殺隊」到底又是怎麼形成的？,球員焦點,0.6392
113636,運動視界啪EP.214－美國男籃這屆奧運的最大挑戰？日本隊為了奧運都做了哪些準備？feat.小鐵,歷史與專題,0.6391
104114,原有基礎再造 太陽的休賽季課題,歷史與專題,0.6386
104427,少了Marcus Smart誰來扮黑臉？四個問題看Kristaps Porziņģis交易案,球員焦點,0.6382
112080,《峰嶺隨筆》當天才專注於球場：Luka Doncic不再執著和裁判理論,球隊分析,0.6375
111716,《2024 NBA季後賽東區冠軍戰分析》：波士頓塞爾提克VS印第安那溜馬：新生代魔術師領軍來襲!綠衫軍重返總冠軍的最後試煉。,球隊分析,0.6372
116477,拓荒者進攻深談：你想知道的一切,球隊分析,0.6372
109579,雷霆總冠軍…是籃球的、還是電競的？－雷霆工事中季中交易篇,交易與簽約,0.6364
109546,入圍MVP排行榜竟不在參賽名單上？盤點2024 NBA全明星賽六大遺珠,球員焦點,0.6364
118866,《2025 NBA Playoffs》一些左右首輪系列賽的關鍵因素,球隊分析,0.636
103635,總教練Darvin Ham才是洛杉磯湖人的第三巨頭,球員焦點,0.6347
112461,《Playoffs Star》奧蘭多的新門面，Paolo Banchero巨星般的季後賽首秀,球隊分析,0.6344
109993,LeBron James生涯四萬分達陣！成NBA史上第一人,球員焦點,0.6339
115810,Popovich預計將完全康復 Wembanyama狂砍生涯新高50分,歷史與專題,0.6332
110797,【2023-24 NBA賽季隨筆】Giannis Antetokounmpo的傷勢和Doc Rivers的季後賽歷史，公鹿的季後賽未爆彈,球隊分析,0.6331
108760,重攻輕守的代價 太陽逐漸凋零的競爭力,球隊分析,0.6325
105683,《 2023 籃球世界盃國家隊介紹 》斯洛維尼亞：擁有世界盃最閃亮的那顆星,歷史與專題,0.6313
114755,2024–25賽季NBA年度獎項預測　斑馬會是最大贏家嗎?,歷史與專題,0.6285
115814,太陽週報(3)：吾有上將Okogie,歷史與專題,0.6274
108400,雷霆工事中#6－季中錦標賽的雷霆隊與特製地板紀念加長版,球隊分析,0.6272
114712,《2024-25 X-Factor》聖安東尼奧馬刺——Jeremy Sochan：是奇行種還是四不像？,球隊分析,0.6271
108320,Golden State Warriors 金州勇士 主場Chase Center現場觀戰日記,歷史與專題,0.6269
104885,圍繞三星建設 太陽角色球員輔助系統,球員焦點,0.6267
106028,請給分（5）灰熊時間線上的修正，Smart是補強還是替換方案？,球隊分析,0.6264
113297,《2024 Review》達拉斯獨行俠——新時代的第一章,球隊分析,0.6264
109278,【春少說球】國王的交易依然會是Domantas Sabonis的形狀,球隊分析,0.6256
109469,主力中鋒換傷兵 灰熊是老狐狸還是冤大頭？三個問題看Steven Adams交易案,交易與簽約,0.6252
109406,「負載管理」報告的盲區 傷病預防與出賽的矛盾點,歷史與專題,0.6248
107465,《2023~2024開季分析》波士頓塞爾提克─重新開始的倒數計時,球隊分析,0.6247
106310,《Fantasy Basketball》2023-24賽季寶藏球員－西區篇,球員焦點,0.6244
107045,《2023-24開季分析》紐奧良鵜鶘——一切就緒，展翅高飛?,球員焦點,0.6244
118017,【NBA2024-25】能讓湖人全體發光的是Luka Doncic，但能造就他功成名就的榮耀是防守,球隊分析,0.6243
119046,24-25 拓荒者：成長半途,球隊分析,0.624
105925,改變世界籃球版圖? KAT投入多明尼加國家隊後的影響,歷史與專題,0.6234
109827,穿NIKE的耶穌！飛人喬丹，時代肖像：Jordan的北卡歲月（十）,歷史與專題,0.6225
108999,〖 小人物的延伸閱讀 〗 Haliburton的跳傳藝術,歷史與專題,0.6221
105410,2022-23賽季灰熊各球員表現評級,球員焦點,0.621
115864,NBA》為了贏球的必要改變 Nick Nurse要如何用調度讓76人擺脫困境？,球員焦點,0.6201
105868,《2023世界盃》美國初試啼聲：雖不滿意尚可接受，真正挑戰即將開始,球員焦點,0.6195
111160,找回引擎的賽車，淺談溜馬公鹿G3,球隊分析,0.619
110296,當我們不再年輕 - Thaddeus Young,球員焦點,0.6182
110365,23-24 拓荒者：綠葉團隊，一將難求,球隊分析,0.6178
113660,《2024巴黎奧運》精準運作的團隊籃球機器：德國坦克搶佔四強,球隊分析,0.6175
105210,《2023 Review》-費城七六人—最成功的過程，最失敗的結果,交易與簽約,0.6167
107155,《2023-24開季分析》費城七六人 —— 葬送與再造的一線之隔,教練與管理層,0.6167
118195,克里夫蘭騎士隊的真正核心：三巨頭Mitchell、Garland、Mobley誰最關鍵？,球隊分析,0.6157
109614,《綠血烏邦圖》意料之外的收穫 波士頓塞爾提克季中補強,球員焦點,0.6146
111532,神抽狀元籤，然後呢？——亞特蘭大老鷹休賽季前瞻,選秀觀察,0.6143
109780,再次衝向金盃的強勢，塞爾提克明星賽前點評,球員焦點,0.612
109936,繼Jacque Vaughn之後 三個可能下台的NBA總教練,教練與管理層,0.6116
119638,從地板到重生：Jayson Tatum與那些撐過阿基里斯腱斷裂的球員們,賽事戰報,0.6108
111405,NBA》九零年代對決復刻 宛如拳擊互搏的尼克與溜馬,球員焦點,0.6107
112107,《冠軍的決心》我很喜歡Irving，但球賽結果就像打開一盒綠色巧克力,賽事戰報,0.6103
110344,王朝之後，巨星誕生：選秀大年總是出現在王朝尾端？,球隊分析,0.6099
110074,《球員短分析》：短短10分鐘Xavier Tillman Sr.的價值無所遁形,球員焦點,0.6096
119357,總結火箭2025季後賽的首輪，敗給的不只是勇士，更是魔球,球隊分析,0.6085
105104,從好用的替補到與冠軍擦肩而過的戰犯！回歸故鄉的 George Hill，生涯最後一站？,交易與簽約,0.6081
113497,2024巴黎奧運》別說不可能 波多黎各當年擊敗美國的經歷能複製嗎？,歷史與專題,0.6078
89568,「13-0」Irving關門傳說、Luka Doncic的復仇？達拉斯獨行俠、雷霆開打前的兩三事,球隊分析,0.6076
105797,HBO 洛杉磯湖人隊神劇 Winning Time: The Rise of the Lakers Dynasty 第二季開播,歷史與專題,0.6076
105155,閃爍即逝的流星雨，奧蘭多魔術歷史最佳陣容,球員焦點,0.6056
117211,如何善用Leonard的健康保鮮期和Harden的兜底能力？快艇的二段加速盤算,球隊分析,0.6054
105978,快開季了還沒工作！NBA自由市場還有哪些待業者？,交易與簽約,0.6039
109760,歡迎來到Daryl Morey 的思考領域 七六人交易大限後的五大解答,球隊分析,0.6034
104883,《 2023 籃球世界盃國家隊介紹 》法國：巴黎奧運前哨戰,球隊分析,0.6031
111734,《2024 NBA 季後賽西區決賽分析》達拉斯獨行俠——防守和韌性之爭,賽事戰報,0.603
110866,NBA》不再受到時間限制 五組足以改變局勢的東區陣容,球隊分析,0.6026
110875,一切始於2021年5月 雷霆重返巔峰的路途與原則,球員焦點,0.6021
107881,《LeBron：勒布朗傳》─ 救贖之旅！克里夫蘭終結長達52年的冠軍荒，這就是他回家的目的,球員焦點,0.6018
119972,從哈登的夜店人生到KD選勇士：「豐盛與稀缺」概念決定一切,歷史與專題,0.6014
108242,下一個落選秀一大偷？ Craig Porter Jr.帶給騎士的板凳支援,球員焦點,0.601
111795,《2024巴黎奧運》外籍球員主宰NBA：美國全力出擊苦戰難免,球員焦點,0.6003
106397,是真正補強？還是另有所圖？Brad Stevens簽約Svi Mykhailiuk的下一步棋？,球員焦點,0.5998
118784,《2025 NBA附加賽》灰熊VS勇士——三盤兩勝的猜拳,賽事戰報,0.5998
104179,Zion Williamson會被交易嗎？,交易與簽約,0.5987
109419,【春少大哉問】籃網該不該交易Mikal Bridges？,交易與簽約,0.5982
111372,《大小金塊體系之爭》金塊仍在當打之年，第二戰會勝出灰狼?!,賽事戰報,0.5964
108471,【勇士週報-5】好漢不提當年勇,球員焦點,0.5961
106830,萬萬沒想到！Damian Lillard降臨公鹿　攜手Giannis頂穿進攻天花板,球員焦點,0.5955
106195,《2023世界盃》籃板、犯規麻煩惡夢再現：美國無力追趕立陶宛吞下首敗,球隊分析,0.5952
107067,【青春風暴 Part 1】2009-2010 奧克拉荷馬市雷霆,球隊分析,0.595
111410,《綠血烏邦圖》一騎當千還是孤軍奮戰？ 塞爾提克次輪對戰分析,球隊分析,0.5949
109114,〖 小人物的延伸閱讀 〗鬱悶勇迷淺談季後賽第一輪,球隊分析,0.5945
